No.,request,response
0,0,97.42503685019282
1,0,100.0
2,0,14.508510428836288
3,1,6.46265194402087
4,0,12.40641483501735
5,1,10.608885716663076
6,1,7.36305209655771
7,0,25.755506447181318
8,0,12.734318852857372
9,0,100.0
10,1,12.08695422480344
11,0,100.0
12,1,7.757409466758417
13,0,97.42503685019282
14,1,8.838199942195088
15,0,100.0
16,1,5.97616394669589
17,1,6.296241037962034
18,1,7.757409466758417
19,0,100.0
20,0,100.0
21,0,94.91637805261432
22,0,17.41521238093995
23,0,22.605961716328824
24,0,100.0
25,1,5.245361168360833
26,0,65.87630926406004
27,0,97.42503685019282
28,0,90.09118822626805
29,0,100.0
30,0,24.446193868772067
31,0,97.42503685019282
32,1,10.335710818853848
33,0,100.0
34,0,97.42503685019282
35,0,100.0
36,0,94.91637805261432
37,0,17.41521238093995
38,0,92.47231629462783
39,1,11.47249916706087
40,1,9.810282355248276
41,1,10.608885716663076
42,0,79.07427315390551
43,0,97.42503685019282
44,0,90.09118822626805
45,1,10.608885716663076
46,0,52.0912127311744
47,1,5.245361168360833
48,1,4.978706836786395
49,0,97.42503685019282
50,0,100.0
51,0,100.0
52,1,11.47249916706087
53,1,7.557659031609733
54,0,100.0
55,0,97.42503685019282
56,0,15.689571766116943
57,1,7.962439345736888
58,0,15.689571766116943
59,0,18.83289299843317
60,0,100.0
61,1,9.557671199708595
62,0,94.91637805261432
63,1,7.757409466758417
64,0,100.0
65,0,7.962439345736888
66,0,73.12181197855749
67,0,97.42503685019282
68,0,100.0
69,0,17.41521238093995
70,1,8.838199942195088
71,0,22.605961716328824
72,0,94.91637805261432
73,0,12.08695422480344
74,0,13.416355653392559
75,1,10.889280681490527
76,0,97.42503685019282
77,0,97.42503685019282
78,0,94.91637805261432
79,0,94.91637805261432
80,1,5.672358364689908
81,1,9.311564688336368
82,0,97.42503685019282
83,0,100.0
84,1,12.08695422480344
85,1,8.388899270179829
86,1,11.47249916706087
87,0,100.0
88,0,94.91637805261432
89,1,7.962439345736888
90,0,100.0
91,0,100.0
92,0,59.34874977560279
93,1,10.608885716663076
94,1,10.335710818853848
95,0,100.0
96,0,97.42503685019282
97,0,100.0
98,0,14.508510428836288
99,0,6.46265194402087
100,0,12.40641483501735
101,1,10.608885716663076
102,0,7.36305209655771
103,0,25.755506447181318
104,0,12.734318852857372
105,0,100.0
106,1,12.08695422480344
107,0,100.0
108,0,7.757409466758417
109,0,97.42503685019282
110,1,8.838199942195088
111,0,100.0
112,1,5.97616394669589
113,1,6.296241037962034
114,1,7.757409466758417
115,0,100.0
116,0,100.0
117,0,94.91637805261432
118,0,17.41521238093995
119,0,22.605961716328824
120,0,100.0
121,1,5.245361168360833
122,0,65.87630926406004
123,0,97.42503685019282
124,0,90.09118822626805
125,0,100.0
126,0,24.446193868772067
127,0,97.42503685019282
128,1,10.335710818853848
129,0,100.0
130,0,97.42503685019282
131,0,100.0
132,0,94.91637805261432
133,0,17.41521238093995
134,0,92.47231629462783
135,1,11.47249916706087
136,1,9.810282355248276
137,1,10.608885716663076
138,0,79.07427315390551
139,0,97.42503685019282
140,0,90.09118822626805
141,1,10.608885716663076
142,0,52.0912127311744
143,1,5.245361168360833
144,1,4.978706836786395
145,0,97.42503685019282
146,0,100.0
147,0,100.0
148,1,11.47249916706087
149,1,7.557659031609733
150,0,100.0
151,0,97.42503685019282
152,0,15.689571766116943
153,1,7.962439345736888
154,0,15.689571766116943
155,0,18.83289299843317
156,0,100.0
157,1,9.557671199708595
158,0,94.91637805261432
159,1,7.757409466758417
160,0,100.0
161,1,7.962439345736888
162,0,73.12181197855749
163,0,97.42503685019282
164,0,100.0
165,0,17.41521238093995
166,0,8.838199942195088
167,0,22.605961716328824
168,0,94.91637805261432
169,1,12.08695422480344
170,0,13.416355653392559
171,1,10.889280681490527
172,0,97.42503685019282
173,0,97.42503685019282
174,0,94.91637805261432
175,0,94.91637805261432
176,1,5.672358364689908
177,0,9.311564688336368
178,0,97.42503685019282
179,0,100.0
180,1,12.08695422480344
181,1,8.388899270179829
182,1,11.47249916706087
183,0,100.0
184,0,94.91637805261432
185,1,7.962439345736888
186,0,100.0
187,0,100.0
188,0,59.34874977560279
189,1,10.608885716663076
190,1,10.335710818853848
191,0,100.0
192,0,97.42503685019282
